01F1N,r4rk1/pp1q2pp/3p1p2/2p1nP2/5Q2/2P4P/PP1N1PP1/4RRK1 b - - 3 17,e5d3 f4c4 d6d5 c4d3,1138,76,86,128,crushing fork middlegame short,https://lichess.org/OPiXnLpo/black#34
00rzv,2k3rr/1pp1n3/p2qp1Bp/3p3Q/8/2N1P2P/PPPP2Rb/R1B2K2 w - - 0 24,g6f7 g8g2 f1g2 d6g3,1143,80,94,354,advantage attraction middlegame short,https://lichess.org/3uLKPpMH#47
00WT8,r4rk1/ppp3pp/1b1p4/3P2q1/4B3/2P3P1/PP2QPK1/R4R2 w - - 0 20,f1h1 f8f2 e2f2 b6f2,1146,77,91,588,advantage fork middlegame short,https://lichess.org/nOoSj8Dd#39
00WvA,6k1/5pp1/2p4p/1pP5/qP2P3/5P2/1QKR2P1/4r3 w - - 11 42,b2b3 e1c1 c2c1 a4b3,1147,78,95,1955,crushing deflection endgame short,https://lichess.org/BrNXLzGk#83
01TwJ,rn3rk1/5ppp/1p2bq2/p1b1p3/8/2QPP1P1/PP2NPBP/R1B1K2R w KQ - 0 13,g2a8 c5b4 c1d2 b4c3,1147,78,95,497,advantage middlegame pin short,https://lichess.org/heQ1jrLI#25
00kF8,1k6/1p6/8/4r1n1/6P1/6QP/PPPK4/4r3 w - - 9 42,h3h4 g5e4 d2e1 e4g3,1148,76,98,1009,advantage discoveredAttack endgame fork short,https://lichess.org/BRKJV5qW#83
00M6i,6k1/1N4pp/p7/4bp2/P1P5/1r6/6PP/2R3K1 w - - 1 33,b7c5 e5d4 g1f1 d4c5,1150,120,43,14,crushing endgame fork short,https://lichess.org/kUhFtcHh#65
01Bmi,rn1qk2r/ppp2ppp/5b2/3P4/4P3/5b1P/PPP1QPP1/RN2KB1R w KQkq - 0 10,e2f3 f6b2 f3b3 b2a1,1150,76,89,729,advantage middlegame short trappedPiece,https://lichess.org/cUrVP72f#19
00sco,r2q1rk1/pp2bp1b/2p1p2Q/3nP2N/2B5/2P5/PP3PPP/R3R1K1 b - - 2 20,e7g5 h6g7,1154,148,-33,14,mate mateIn1 middlegame oneMove,https://lichess.org/4HkYGyHF/black#40
01idC,r4rk1/pb3pbp/2q1p1p1/8/N2p1B2/1P1B4/P1P2nPP/1R1QR1K1 w - - 0 18,g1f2 c6g2,1154,76,81,308,mate mateIn1 middlegame oneMove,https://lichess.org/9JokB1WM#35
003eP,8/r1b1q2k/2p3p1/2Pp4/1P2p1n1/2B1P3/NQ6/2K4R b - - 1 36,h7g8 h1h8 g8f7 h8h7 f7e8 h7e7,1157,77,93,1550,crushing exposedKing long middlegame skewer,https://lichess.org/n9vCFmKh/black#72
00TiV,8/1kp5/4n3/3pN3/r2P3R/2K4P/8/8 w - - 5 48,e5f3 a4a3 c3c2 a3f3,1157,78,94,519,crushing endgame short skewer,https://lichess.org/Wm6c0Vk6#95
00wYl,3q2k1/r1p3p1/P1Pp3p/3Pp1b1/R3Qr2/5N1P/5PP1/R5K1 w - - 1 27,e4e3 f4a4 a1a4 g5e3,1158,81,68,112,crushing discoveredAttack middlegame short,https://lichess.org/XjLq1sLc#53
00s9L,2r1r1k1/5pp1/Rb3q1p/1p2p3/3pP3/1N1P1PP1/3Q1P2/2R3K1 b - - 0 25,f6d8 c1c8 d8c8 a6b6,1160,76,87,841,advantage middlegame short,https://lichess.org/QuuF4iDz/black#50
00UHZ,3n2k1/6p1/pp3p1p/8/2r1NR1P/6P1/1PP5/1K6 b - - 1 32,d8e6 e4f6 g7f6 f4c4,1163,74,97,1975,advantage discoveredAttack endgame short,https://lichess.org/bQ4MdAO1/black#64
00yPS,5k2/p3pp2/7p/2Qp1P2/6B1/6q1/2K5/8 b - - 2 43,g3g4 c5c8 f8g7 f5f6 g7f6 c8g4,1165,79,94,472,crushing discoveredAttack endgame long queenEndgame,https://lichess.org/pyTEOQI7/black#86
010hY,4r1k1/4rp2/2p4p/p2bNQp1/4P3/2P5/Pq3PPP/R3R1K1 w - - 1 26,e4d5 e7e5 f5e5 e8e5,1167,79,92,250,crushing middlegame short,https://lichess.org/Mk8l4jxb#51
01M6C,4r1k1/1R4R1/2p5/p6K/P1P1r3/5p2/8/8 b - - 1 40,g8f8 b7f7,1167,75,93,1459,endgame mate mateIn1 oneMove rookEndgame,https://lichess.org/IYzZiARd/black#80
01gnW,r2qkb1r/pb1p2pp/1p1Ppn2/1Np1N3/2P5/8/PP3PPP/R2QKB1R b KQkq - 0 12,g7g6 b5c7 d8c7 d6c7,1168,90,59,68,advancedPawn crushing fork opening short,https://lichess.org/jyAsTq1X/black#24
00byq,2r3k1/2r1bppp/3ppn2/qp6/3BP3/1Q4P1/PP3PBP/1RR3K1 w - - 5 21,d4e3 c7c1 b1c1 c8c1 e3c1 a5e1 g2f1 e1c1,1170,78,90,418,advantage fork middlegame pin veryLong,https://lichess.org/gofuvC2L#41
00RoG,2kr2nr/pp2nppp/2pp4/2b2PP1/4NPq1/3B1R2/PPP4P/R2QB2K w - - 5 18,h2h3 g4g1,1171,78,92,501,mate mateIn1 oneMove opening,https://lichess.org/rOjlXCXv#35
003jH,rn3rk1/p5pp/3N4/4np1q/5Q2/1P3K2/PB1P2P1/2R4R w - - 0 25,f3f2 e5d3 f2e3 d3f4 h1h5 f4h5,1173,74,89,257,crushing fork long middlegame,https://lichess.org/3CQGofXT#49
00VFK,8/6pk/7p/Q7/6P1/3q3K/1P5P/8 w - - 1 45,h3h4 g7g5 a5g5 h6g5,1173,80,92,514,crushing endgame master queenEndgame short,https://lichess.org/cuisbvqQ#89
01VVW,2rqk2r/1b3ppp/1n1pp3/1N4P1/4PP2/P7/1PP2Q1P/2KR3R b k - 0 18,b7e4 b5d6 d8d6 d1d6,1173,80,89,213,advantage fork middlegame short,https://lichess.org/sd6z4BWj/black#36
01InH,4k1nr/r1pp1ppq/1p2p3/2b5/2P1PP2/pPNP1nP1/P2B1N1P/R2Q1RKB w k - 3 21,d1f3 h7h2,1174,77,94,1100,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/mT8UmU6y#41
009Wc,1r3rk1/1pq2pbp/p1p1pnp1/2N1N3/3P4/1QP5/PP3PPP/3RR1K1 w - - 2 19,e5d7 f6d7 c5d7 c7d7,1175,75,100,627,crushing middlegame short,https://lichess.org/WnthPrdl#37
01GBu,5r1k/3p2bp/p4pp1/qp1br3/4P3/1Q4B1/PP2RPPP/4R1K1 w - - 0 23,e4d5 a5e1 e2e1 e5e1,1181,77,99,1815,backRankMate mate mateIn2 middlegame short xRayAttack,https://lichess.org/t1gBJrWV#45
009f8,8/1p4p1/pb2ppkp/3n4/3P4/P3BN1P/1P2KPP1/8 b - - 0 26,g6f5 f3h4 f5e4 f2f3,1183,77,87,84,endgame mate mateIn2 short,https://lichess.org/paDYagZM/black#52
0050w,5rk1/1p2p1rp/p2p4/2pPb2R/2P1P3/1P1BKP1R/8/8 b - - 4 30,g7g3 h3g3 e5g3 h5g5 g8f7 g5g3,1186,76,99,531,crushing endgame fork long,https://lichess.org/QD8pUcTR/black#60
00jPH,1k1r3r/1b1p1p2/p3p3/1p2Pn2/3n2Np/P1Q5/1P3PPP/1B2NRK1 w - - 2 26,b1f5 d4e2 g1h1 e2c3,1187,75,98,5164,advantage fork middlegame short,https://lichess.org/01iokLOA#51
00oSB,8/8/p1p5/1pKp3k/3P2p1/P1Q3P1/1Pq5/8 b - - 21 59,c2c3 b2c3 h5g6 c5c6,1187,76,86,137,crushing endgame short,https://lichess.org/tpQXCjFQ/black#118
009IO,3rk3/5p1r/p2Np1p1/3bP3/P2n4/8/1P3RPP/5RK1 b - - 4 25,e8e7 f2f7 h7f7 f1f7,1192,80,87,520,hookMate mate mateIn2 middlegame short,https://lichess.org/LJBrm9Or/black#50
00MFe,3r3k/p5pp/2r2q2/2p4Q/8/8/P5PP/3R1R1K b - - 5 29,d8d1 h5e8 f6f8 e8f8,1195,74,95,667,endgame mate mateIn2 short,https://lichess.org/d1J7UJ4D/black#58
00rYo,8/p1p4p/6p1/2p2k2/2Pb4/1P3P1K/P2RN2P/6r1 b - - 9 35,g1f1 e2g3 f5f4 g3f1,1197,75,94,788,crushing endgame fork master short,https://lichess.org/vcRYB6lg/black#70
01Kz0,4rr2/RQ4pk/2p2q1p/8/8/1P1P4/2P2PPP/5RK1 w - - 3 29,a7a6 f6f2 f1f2 e8e1 f2f1 e1f1,1203,243,100,26,endgame long mate mateIn3 sacrifice,https://lichess.org/Q262mNXq#57
001xl,8/4R1k1/p5pp/3B4/5q2/8/5P1P/6K1 b - - 5 40,g7f6 e7f7 f6e5 f7f4,1204,75,96,4507,advantage endgame master masterVsMaster short skewer superGM,https://lichess.org/bEQkfPQD/black#80
01VmQ,5r2/4N3/4b3/p1p1k1pp/2P1p3/1P6/P5PP/3RK3 b - - 1 28,a5a4 e7g6 e5f6 g6f8,1207,78,84,215,crushing endgame fork short,https://lichess.org/k8sfIAEp/black#56
00Af3,8/8/2B2p1p/P4Pp1/3p1kP1/1b1Pb2P/8/4K3 b - - 0 50,f4g3 a5a6 b3c4 a6a7,1209,77,94,2109,advancedPawn bishopEndgame crushing endgame short,https://lichess.org/JBQDYKyD/black#100
018KA,4r1k1/1b1r1pPp/4p3/p5B1/5Q2/1P6/PbR3qP/6RK w - - 0 36,g1g2 d7d1 f4f1 d1f1,1210,124,86,15,mate mateIn2 middlegame pin short,https://lichess.org/qeWQ34cz#71
00mLw,r5k1/p5pp/1p2b2r/3p4/2pQ1P1q/2P1P2P/P1P1B1P1/R5K1 b - - 0 25,e6h3 d4d5 h3e6 d5a8,1216,78,82,164,advantage fork middlegame short,https://lichess.org/b5bclKA7/black#50
01CvZ,2b5/8/6p1/1R6/3kP3/5PPn/8/3K4 w - - 1 54,d1e2 c8a6 e2d2 a6b5,1216,77,73,93,crushing endgame pin short,https://lichess.org/kmi7b3M1#107
01PKH,3r2k1/1pq1pp1p/1nb3p1/1B6/4P3/p4N1P/PbR2PP1/3Q1RK1 w - - 2 20,d1e2 c6b5 c2c7 b5e2,1216,75,86,324,advantage middlegame short,https://lichess.org/VbUvd2TY#39
01Kjc,r2r4/4kppp/p1npb3/4p3/2N1P3/1Bq5/PRP2PPP/3Q1RK1 w - - 1 18,b2b1 e6c4 b3c4 c3c4,1217,82,64,77,advantage middlegame short,https://lichess.org/LybLAkCF#35
007eS,6k1/p4p2/1p5p/4r3/P3B3/1P3P2/2PK2PP/8 w - - 0 29,d2e3 f7f5 g2g4 f5e4,1218,75,99,2123,advantage endgame short,https://lichess.org/8qs8bafy#57
00rzr,r1b1k1nr/3p1pQp/pp2p2B/2b5/4P3/2NB4/PPP2qPP/R2K3R b kq - 1 11,c5d4 g7f8,1218,76,95,3566,mate mateIn1 middlegame oneMove,https://lichess.org/Fzag1NUq/black#22
01mxd,8/4rk1p/P4p2/5R2/3b4/1P5P/2P3P1/1K6 w - - 1 36,f5d5 e7e1 b1a2 e1a1,1218,303,67,1,endgame mate mateIn2 short,https://lichess.org/AmnKKBMZ#71
01Xgf,5r1k/p1p3p1/7p/4p1r1/2P1Nq2/1P5Q/P5PP/3R2K1 w - - 6 32,e4g5 f4f2 g1h1 f2f1 d1f1 f8f1,1218,74,86,104,backRankMate endgame long mate mateIn3 sacrifice,https://lichess.org/tTxHHZ15#63
013ze,r1bq2r1/1p6/p3pb2/2p1N3/3PQ2P/2PBk3/PP4P1/5RK1 b - - 4 23,e3d2 e5c4,1219,96,84,52,mate mateIn1 middlegame oneMove,https://lichess.org/LP7EkV9G/black#46
006HV,1r6/5k2/2p1pNp1/p5Pp/1pQ1P2P/2P4R/KP3P2/3q4 w - - 4 31,c4c6 b4b3 a2a3 d1a1,1220,75,91,816,endgame mate mateIn2 short,https://lichess.org/ibb2c72C#61
01lTa,r4k2/1bp2pp1/1p1b3p/1N1P4/1pP5/P4B1P/4RPP1/6K1 w - - 0 30,a3b4 a8a1 e2e1 a1e1,1221,77,47,109,endgame mate mateIn2 short,https://lichess.org/Sek68KSv#59
01PTR,2bq1r2/r5bk/1p1P3p/pPpBppp1/P1P5/5PB1/6PP/R2Q1RK1 b - - 0 21,d8d6 d5g8 f8g8 d1d6,1223,78,77,161,crushing discoveredAttack middlegame short,https://lichess.org/eVOlQeMa/black#42
01Dt6,3r2k1/1bqPn1pp/p3pp2/1pp3PQ/8/8/PPP4P/1K1R1R2 b - - 1 28,f6f5 h5e8 d8e8 d7e8q,1225,76,89,1686,advancedPawn kingsideAttack mate mateIn2 middlegame promotion short,https://lichess.org/rCyfbn1Z/black#56
00DTg,r2qk2r/1pp2ppp/p1pb1n2/4P3/3Q4/2N2b2/PPP2PPP/R1B2RK1 w kq - 0 10,e5f6 d6h2 g1h2 d8d4,1228,75,93,1271,crushing discoveredAttack kingsideAttack middlegame short,https://lichess.org/EqbT8Dsc#19
00x3K,r2qk2r/ppp2pp1/2npbn1p/3Np3/2B1P3/P2P1N1P/1PPQ1PP1/R3K2R b KQkq - 0 10,f6d5 e4d5 e6d5 c4d5,1228,78,85,258,advantage fork middlegame short,https://lichess.org/n0BradwB/black#20
01StK,1r4k1/5pp1/2Bp3p/q2P4/8/1Pb5/P2Q2PP/1K1R4 w - - 0 27,d2d3 b8b3 a2b3 a5a1 b1c2 a1b2,1229,78,71,342,endgame long mate mateIn3 sacrifice,https://lichess.org/URJoRWKJ#53
01TeF,8/8/2N5/1pk5/n7/1K6/P7/8 w - - 0 55,c6d4 c5d4 b3b4 a4c3,1229,75,98,1958,crushing endgame hangingPiece knightEndgame short,https://lichess.org/6HZYYOQU#109
00tsE,2rq1k2/5ppp/p7/1p6/5Q2/2P5/P1P2PPP/4RK2 b - - 7 22,c8c3 f4b4 f8g8 b4c3,1232,76,89,1199,crushing endgame fork short,https://lichess.org/I2FQvxn0/black#44
00cCK,3r4/1p3k1p/p1b2pp1/8/3rN3/P4P2/1P3KPP/3RR3 w - - 0 27,f2e3 d4d1 e1d1 d8d1,1236,78,82,450,crushing endgame short,https://lichess.org/K8cZoJ8R#53
01q7A,6k1/pppq1pp1/3n1B1p/8/4r1b1/3B2Q1/PPP2PPP/4R1K1 w - - 0 19,e1e4 d6e4 g3e3 e4f6,1236,75,100,123,crushing middlegame short,https://lichess.org/0OCbQ01n#37
01Dcf,1k4r1/3p1p2/1Bn4p/5q2/5P2/1Q4P1/P7/R5K1 w - - 2 29,a1b1 g8g3 b3g3 f5b1,1238,76,88,497,crushing deflection endgame short,https://lichess.org/x6stMH1k#57
00EbJ,r2q1rk1/ppp2ppp/2nbb3/8/6n1/2NPBN2/PPP1BPPP/R2QK2R w KQ - 5 9,f3g5 g4e3 f2e3 d8g5,1239,95,53,69,capturingDefender crushing opening short,https://lichess.org/wlZv7BWx#17
013h1,r1bqk1nr/1p3ppp/p3p3/3pP3/1b1PP3/2N5/PP4PP/R1BQKB1R b KQkq - 0 9,d5e4 d1a4 c8d7 a4b4,1239,136,83,27,advantage fork opening short,https://lichess.org/3L3zhonx/black#18
01OAI,2r2rk1/pp1b1pq1/4p1p1/6Q1/3p4/1P3R1P/P4PPB/R5K1 b - - 3 27,d7c6 h2e5 g7e5 g5e5,1241,105,100,70,advantage middlegame short,https://lichess.org/HNTQ6PCo/black#54
013hi,2k5/bpp2B2/p1np4/4pR2/PP2P1q1/1NPP2P1/5RK1/8 b - - 6 30,a7f2 f7e6 c8d8 f5f8 d8e7 e6g4,1242,75,99,1536,crushing discoveredAttack endgame fork long,https://lichess.org/Ckj1gHe9/black#60
00L4x,1r4k1/4Ppbp/p5p1/2q5/p2n4/P2Q2B1/r2N1PPP/3KR2R b - - 0 27,g7h6 e7e8q b8e8 e1e8,1244,74,97,1543,advancedPawn crushing kingsideAttack middlegame promotion short,https://lichess.org/kQUg1Hn3/black#54
00g5t,5rk1/p1p3p1/bp2p2p/5p2/2qPB3/2P5/2Q2PPP/R4RK1 w - - 0 24,a1a4 c4f1,1246,104,76,42,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/aVCFv31r#47
01q3y,rnb2r2/ppp2B1k/3p3p/2b4Q/4P3/3P4/PP1NKPPP/q7 b - - 0 14,a1b2 h5g6 h7h8 g6h6,1246,75,97,2687,deflection mate mateIn2 middlegame short,https://lichess.org/8Ciw3tYm/black#28
00ICz,2k2rr1/1p1q3p/1p2p3/1NbpQ3/P1p2P2/6P1/6KP/R4R2 b - - 0 31,f8f5 b5a7 c8d8 e5b8 d8e7 b8g8,1248,79,90,97,crushing long middlegame skewer,https://lichess.org/aGEDdbh2/black#62
00Q4v,8/2p1b3/q1Pp2k1/3Pp3/4Pr2/1Q3PK1/3N2P1/7R w - - 1 47,h1e1 e7h4 g3h2 h4e1,1249,82,70,58,crushing endgame short skewer,https://lichess.org/gHKVgDSR#93
01a8M,8/p2R1pkp/1p1R4/8/4PP1K/2r3rP/P7/8 w - - 13 34,d7a7 g3h3 h4g5 c3g3 g5f5 h3h5,1249,77,90,1069,endgame long mate mateIn3 rookEndgame,https://lichess.org/JuRsjYiE#67
01Lo7,r2qb2r/6k1/p2p1p2/1ppN1Pp1/4P1Q1/2PP3P/P5P1/3R1RK1 w - - 6 29,g2g3 e8h5 g4h5 h8h5,1249,77,88,344,crushing middlegame short trappedPiece,https://lichess.org/jwV6XI0r#57
00Nej,6k1/1p3pp1/pB2qb1p/2P5/1P6/6QP/4r1P1/3R3K b - - 4 33,f6e5 d1d8 g8h7 g3d3 e6g6 d3e2,1252,74,97,2718,crushing endgame fork long,https://lichess.org/P5XLEtLV/black#66
01AHi,1r5r/k2q1ppp/p2pbn2/N1p1N3/P1Q1P3/2PPP3/6PP/RR4K1 b - - 0 20,b8b1 a1b1 e6c4 e5d7,1252,76,89,417,advantage middlegame short,https://lichess.org/cEITxig3/black#40
00p7R,2r3k1/R1r2qp1/4p2p/3p1p2/3P4/2P3QP/5PP1/R5K1 w - - 7 35,a1a6 c7a7 a6a7 f7a7,1255,76,89,369,crushing endgame short,https://lichess.org/IblxSC2D#69
00rva,r2qkb1r/pQpbpppp/2n2n2/1N6/2pP4/8/PP2PPPP/R1B1KBNR b KQkq - 2 7,a8b8 b5c7 d8c7 b7c7,1258,75,96,3181,crushing opening short,https://lichess.org/14QnOxb7/black#14
01hmS,r4rk1/p4ppp/Q7/3pb3/1B1Np2q/P3P3/4BPK1/1RR5 w - - 3 26,b4f8 h4h2 g2f1 h2h1,1258,74,100,330,mate mateIn2 middlegame short,https://lichess.org/FMCNOXPz#51
00lG8,1r2b1k1/5ppp/1r2p3/2Q5/p3P3/5P2/P1P3PP/2KR4 w - - 5 26,d1d8 b6b1 c1d2 b8d8,1259,77,73,187,advantage endgame short,https://lichess.org/5GuRg1Gx#51
012QY,2rq1rk1/pb2bppp/1p2p3/8/3N4/P1P1P3/4BPPP/1Q1R1RK1 b - - 0 18,a7a6 d4e6 f7e6 d1d8,1260,134,82,11,advantage discoveredAttack middlegame short,https://lichess.org/JFyDpiwO/black#36
01mr0,3qr1k1/R5p1/3p3p/1p2p3/6Pb/4BP1P/1PQ5/6K1 w - - 0 24,e3h6 d8b6 g1g2 b6a7,1261,76,88,186,crushing endgame fork short,https://lichess.org/6X1do4jb#47
00Er4,r3k2r/p1bN2pp/2p1pp2/3p3b/3P1q2/2N4P/PPPQ1PP1/R3R1K1 w kq - 0 16,e1e6 e8d7 d2f4 c7f4,1264,75,73,127,crushing hangingPiece middlegame short,https://lichess.org/xukRQ21f#31
01XCL,4r2k/4P1p1/1p1p1n1p/p3pQ2/P3B3/7P/1P3PPK/2r5 b - - 1 29,f6e4 f5f8 e8f8 e7f8q,1265,74,97,2119,advancedPawn advantage endgame promotion short,https://lichess.org/pKdN0bE1/black#58
004LZ,8/7R/5p2/p7/7P/2p5/3k2r1/1K2N3 w - - 3 48,e1g2 c3c2 b1a2 c2c1q h7d7 d2e2,1266,78,90,1665,advancedPawn crushing defensiveMove deflection endgame long promotion,https://lichess.org/drahwNdj#95
00FON,1k6/8/8/6p1/1pp5/p4PP1/N1P4P/7K w - - 0 38,h2h4 b4b3 c2b3 c4b3,1268,77,94,107,crushing endgame knightEndgame short,https://lichess.org/D9f2JIE8#75
01IUe,8/pp2qpk1/2p2N1p/1n1nPPpQ/1P3P2/PB5P/6K1/8 w - - 1 38,f4g5 d5f4 g2f1 f4h5,1270,76,71,429,crushing endgame fork short,https://lichess.org/fgRT9vxj#75
01TUw,r1b1kb1r/pp1p1ppp/5q2/2p1p3/2PnP3/3P1N2/PP3PPP/R1BQKB1R w KQkq - 1 8,c1g5 d4f3 d1f3 f6g5,1272,105,-14,50,advantage middlegame short,https://lichess.org/Oaf2WrJd#15
00dUW,4k2r/1pb3pp/p4p2/2P1p2b/1PBn4/P3N1P1/3B1P1P/5RK1 w k - 3 23,e3d5 d4f3 g1g2 f3d2,1273,77,82,188,crushing fork middlegame short,https://lichess.org/RnKoYsGf#45
003r5,r2qr1k1/ppp2ppp/4b3/3P4/1nP2Q2/2N2N1P/PP3KP1/R4R2 w - - 1 15,d5e6 b4d3 f2g1 d3f4,1274,74,93,377,crushing fork middlegame short,https://lichess.org/JPN97v7j#29
00hYk,8/8/1n4p1/4kp1p/7P/1B2KPP1/8/8 b - - 0 54,b6d5 b3d5 e5d5 e3f4,1274,75,98,622,crushing endgame short,https://lichess.org/rWJb7AjE/black#108
00o5f,4r3/2R3pk/1n2p2p/p6N/6PP/8/P7/6K1 b - - 0 40,e8g8 h5f6 h7h8 f6g8,1276,78,80,308,advantage endgame pin short,https://lichess.org/dsUoBkKG/black#80
01TIK,4R3/p4kpp/6p1/7q/3P1r2/2P5/PP3P2/5QK1 w - - 0 43,f1e2 f4g4 e2g4 h5g4,1277,76,93,581,crushing endgame short,https://lichess.org/I86rNhhD#85
00ivI,2r2rk1/1p2b1p1/p2p1n1p/P2qpQ2/8/2P1BP2/1P1N2PP/3R1RK1 b - - 0 21,d5a5 f5e6 g8h7 e6e7,1280,75,96,4840,advantage fork middlegame short,https://lichess.org/wdThMmrO/black#42
010nK,r5k1/6p1/1p1q1pNp/p1pp3P/3n1PP1/3P4/PPPQ4/2K1r2R w - - 0 21,h1e1 d4f3 d2e3 f3e1,1281,76,94,405,advantage endgame fork short,https://lichess.org/7f5LZGDI#41
01eV6,8/8/8/p2k3p/P1p4P/2K2P2/8/8 b - - 0 39,d5c5 f3f4 c5d5 f4f5 d5e5 c3c4 e5f5 c4b5 f5e6 b5a5,1281,82,86,379,crushing endgame master pawnEndgame quietMove veryLong,https://lichess.org/6ZRWqWm8/black#78
01Fml,8/8/1p2pk1p/pP4p1/P2PpPP1/4P3/3K4/8 w - - 0 43,f4g5 f6g5 d4d5 e6d5,1283,78,92,1663,crushing endgame pawnEndgame short,https://lichess.org/tf8EObMs#85
01GCT,5r1k/6p1/R3bn1p/8/1P6/P2PqB2/1B2P2P/6RK b - - 0 30,h8h7 f3e4 h7h8 a6e6,1284,77,85,228,advantage interference middlegame short,https://lichess.org/lC8C6VlE/black#60
00z3y,r3kb1r/p1p1n1p1/Q1n1p2p/1p2q3/4B3/2P1BP2/PP3P1P/2KR3R b kq - 1 17,a8d8 e4c6 e7c6 a6c6,1285,81,53,39,crushing middlegame short,https://lichess.org/6KXiolJw/black#34
00MYL,1R6/3k1Q2/p2b1p2/2r1p3/3n4/P6P/5PP1/4qBK1 b - - 1 40,d7c6 f7b7,1286,76,88,339,mate mateIn1 middlegame oneMove,https://lichess.org/fwb6IEPk/black#80
01qI9,1r6/1n4p1/1P1p1kp1/4p3/4P3/3K1P1P/5BP1/2R5 w - - 11 46,d3c4 b8c8 c4b5 c8c1,1286,76,88,1021,crushing endgame short skewer,https://lichess.org/EHkqqYZ1#91
013JE,6k1/ppp3pp/2nbrqr1/4p3/3PRp2/2B2N1b/PPPQ1PPP/4RBK1 b - - 0 19,g6g2 f1g2 f6g6 f3h4,1287,75,99,2459,crushing middlegame short,https://lichess.org/mVDHR9TG/black#38
01N1Y,4r2k/1p2q2p/p3r3/4pp2/PPQ5/7P/2P3PB/4R1K1 b - - 0 31,e6c6 h2e5 e7e5 e1e5 c6c4 e5e8,1287,75,89,331,advantage endgame long,https://lichess.org/SlWbv59O/black#62
00hSr,r4rk1/5p2/1q2pnRP/p2p4/1ppP4/2P1P3/PPQN1P2/2K4R b - - 0 21,f7g6 c2g6 g8h8 g6g7,1288,75,98,3351,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/FSHLYhgq/black#42
01MOR,1k6/1p2R3/2p1B1r1/p6p/N4r2/8/PPP5/3R3K w - - 2 32,a4c5 f4h4 e6h3 h4h3,1289,76,86,394,endgame mate mateIn2 short,https://lichess.org/z28CI1fv#63
00Wfu,3qr1k1/p4p1p/6p1/3pQ3/8/1P3P2/P5PP/3R2K1 w - - 2 26,e5d5 e8e1 d1e1 d8d5,1290,111,73,26,advantage deflection endgame master short,https://lichess.org/gxWHwrUj#51
00AB1,8/7Q/3p1kp1/1p6/2b5/2P4P/5PPK/4q3 b - - 8 36,e1c3 h7h8 f6e6 h8c3,1291,74,96,5315,crushing endgame short skewer,https://lichess.org/KQDr21Ph/black#72
01VBW,2b1rr1k/3q2pB/p1p2b2/PpPp4/1P1P1Np1/8/2Q2P1P/R4RK1 b - - 2 21,f6d4 f4g6 h8h7 g6f8 h7g8 f8d7,1294,76,93,734,crushing doubleCheck fork long middlegame,https://lichess.org/pTPf5wbm/black#42
00l1z,8/8/2p5/7R/2B4P/KP2knp1/P1P5/8 w - - 0 45,h5g5 f3g5 h4g5 g3g2,1296,75,88,230,advancedPawn advantage endgame master short,https://lichess.org/rxdwGjw0#89
00eGd,7R/8/p2kp3/2r4p/p4K2/6PP/P7/8 b - - 3 39,d6d5 h8h5 e6e5 h5e5,1298,75,93,637,crushing endgame rookEndgame short,https://lichess.org/uwded1rg/black#78
01Az7,r1bq1rk1/pp1p1ppp/2n1pn2/4P3/2B5/2B5/PPP2PPP/R2QK1NR b KQ - 0 9,c6e5 c3e5 d8a5 e5c3,1298,128,70,22,advantage hangingPiece opening short,https://lichess.org/nMfMTSlO/black#18
01njv,2br1n1k/p5Rp/1p4p1/8/2Bp4/1N5Q/P1P3PP/6K1 b - - 0 30,c8h3 g7g8,1298,79,88,257,endgame mate mateIn1 oneMove,https://lichess.org/HvGPutY7/black#60
00V0G,8/6P1/5k1K/8/8/3p4/PR6/6r1 w - - 1 49,b2d2 g1h1 d2h2 h1h2,1300,76,89,445,endgame mate mateIn2 rookEndgame short,https://lichess.org/UYjzL2st#97
00xsd,r1bqkb1r/1p1npp1p/p2p1np1/6B1/3N4/3BP3/PPP2PPP/RN1QK2R w KQkq - 0 8,c2c4 d8a5 b1c3 a5g5,1300,75,92,1271,advantage fork opening short,https://lichess.org/bMxAVfzo#15
00ZWf,r1b2bnr/ppQp3p/2n2q1k/6pP/2B1P3/3P4/PPP2PP1/RNB1K2R w KQ - 1 11,c2c3 f8d6 c7d6 f6d6,1300,76,90,407,crushing middlegame short trappedPiece,https://lichess.org/bFAkQOCQ#21
01Vfj,r2q3r/pp3pkp/5bp1/1N1p4/8/2P5/PP3PPP/R2QR1K1 b - - 0 15,h8e8 e1e8 d8e8 b5c7 e8c6 c7a8,1301,75,88,104,crushing fork long middlegame,https://lichess.org/EvSb3Oql/black#30
00Rvy,r6k/6bp/p7/2Q5/8/5P2/4bKPP/8 b - - 2 37,e2d3 c5d5 a8f8 d5d3,1304,84,9,50,advantage endgame fork short,https://lichess.org/AFL6C8p8/black#74
00jmi,r3k2r/pp2bpp1/2pqnnp1/3pN1B1/3P2PP/2N5/PPP1QP2/2K1R2R b kq - 2 15,e6g5 h4g5 h8h1 e1h1,1305,127,35,17,advantage middlegame short,https://lichess.org/9QAXaeaN/black#30
